VisitID,ProgramSiteID,SiteName,WatershedID,WatershedName,SampleDate,HitchName,CrewName,VisitYear,IterationID,CategoryName,PanelName,VisitDate,ProtocolID,ProgramID,AEM,Bug Validation,CHaMP 10% Revisit,CHaMP Core,CHaMP-PiBO Comparison,Effectiveness,Has Fish Data,IMW,Remove,Velocity Validation,Primary Visit,QC Visit,Error,No,Yes,Grad,Sin,Sin_CL,Area_Wet,Area_Bf,WetVol,BfVol,WetWdth_Int,DetrendElev_SD,DpthWet_SD,BfWdthInt,Lgth_Wet,Lgth_Bf,DpthBf_Avg,DpthBf_Max,Lgth_Thlwg,DpthThlwg_UF_Avg,DpthThlwg_UF_CV,BfWdth_Avg,BfWdth_CV,BfWMxDRat_Avg,BfWMxDRat_CV,BfWDRat_Avg,BfWDRat_CV,WetWdth_Avg,WetWdth_CV,WetWDRat_Avg,WetWDRat_CV,WetWMxDRat_Avg,WetWMxDRat_CV,SlowWater_Area,SlowWater_Ct,SlowWater_Freq,PoolResidDpth,SlowWater_Vol,SlowWater_Pct,FstTurb_Area,FstTurb_Ct,FstTurb_Freq,FstTurb_Vol,FstTurb_Pct,FstNT_Area,FstNT_Ct,FstNT_Freq,FstNT_Vol,FstNT_Pct,Q,SubEmbed_Avg,SubEmbed_SD,SubD16,SubD50,SubD84,SubLT2,SubLT6,Cond,Alk,RipCovBigTree,RipCovConif,RipCovGrnd,RipCovNonWood,RipCovUstory,RipCovWood,RipCovCanNone,SubEstBldr,SubEstCbl,SubEstGrvl,SubEstSandFines,FishCovLW,FishCovTVeg,FishCovArt,FishCovNone,FishCovAqVeg,FishCovTotal,SolarSummr_Avg,UcutLgth_Pct,UcutArea_Pct,Ucut_Area,LWFreq_Wet,LWFreq_Bf,LWVol_Wet,LWVol_Bf,LWVol_WetSlow,LWVol_BfSlow,LWVol_WetFstTurb,LWVol_BfFstTurb,LWVol_WetFstNT,LWVol_BfFstNT,DriftBioMass,BfBraid,BfChnl_Ct,Bf_Island_Ct,BfMChnl_Part_Ct,Bf_QIsland_Ct,Lgth_BfChnl,BfSCWdth,BfSCWdth_CV,BfSCWDRat_Avg,BfSCWDRat_CV,BfSCWMxDRat_Avg,BfSCWMxDRat_CV,Bf_QIsland_Area,WetBraid,WetChnl_Ct,Wet_Island_Ct,Lgth_WetMChnl,WetMChnl_Area,WetChnl_Sin,Lgth_WetChnl,WetSCL_Area,WetSCS_Area,WetSC_Pct,WetSCWdth,WetSCWdth_CV,WetSCWDRat_Avg,WetSCWDRat_CV,WetSCWMxDRat_Avg,WetSCWMxDRat_CV,WetMChnl_Part_Ct,Wet_QIsland_Ct,Wet_QIsland_Area,SiteGeoDatabase_FileName,OrthogonalGeoDatabase_FileName,RBTOutputs_FileName,ResultsXML_FileName,LogFile_FileName,HydraModelInputs_FileName,HydraModelResults_FileName,BathymetryImg_FileName,BndryCndtnsImg_FileName,WettedDepthImg_FileName,WettedElevImg_FileName,DepthImg_FileName,VelocityImg_FileName,GCDADCNtThckDffT0,GCDADCNtThckDffErrT0,GCDADCNtThckDffT1,GCDAOINtThckDffT0,GCDADCNtThckDffErrT1,GCDAOINtThckDffErrT0,GCDAOINtThckDffT1,GCDAOINtThckDffErrT1,GCDADCTtThckDffT0,GCDADCTtThckDffErrT0,GCDADCTtThckDffT1,GCDADCTtThckDffErrT1,GCDAOITtThckDffT0,GCDAOITtThckDffErrT0,GCDAOITtThckDffT1,GCDAOITtThckDffErrT1,GCDAOIAreaDtctChngT0,GCDAOIAreaDtctChngT1,GCDImbalPctT0,GCDImbalPctT1,GCDChnlVolDiffT0,GCDChnlVolDiffT1,BraidChannelRatio,PoolToTurbulentAreaRatio,ChannelPattern,BankErosion,ConstrainingFeatureHeightAverage,FloodProneWidthAverage,ValleyWidth,ConstrainingFeatureType,PercentConstrained,CountOfPoolFormingLWD,CountOfKeyLWD,CountOfJamLWD,CountOfRightBankLWDPieces,CountOfLeftBankLWDPieces,CountOfMidChannelLWDPieces,CountOfLWD,CountOfChinook,CountOfCoho,CountOfSockeye,CountOfChum,CountOfOmykiss,CountOfPink,CountOfCutthroat,CountOfBulltrout,CountOfBrooktrout,CountOfLamprey,CountOfOtherSpecies,DensityOfChinook,DensityOfCoho,DensityOfSockeye,DensityOfChum,DensityOfOmykiss,DensityOfPink,DensityOfCutthroat,DensityOfBulltrout,DensityOfBrooktrout,DensityOfLamprey,DensityOfOtherSpecies
3935,68380,ASW00001-CC-F3 P1BR,17,Asotin,10/29/2016,Asotin Sites,Asotin Crew,2016,6,Asotin IMW,Annual,10/29/2016,2020,1,,,,,,,Yes,Yes,,,Yes,,,,,2.537,1.03762,1.01838,597.3897,760.20178,110.55912,339.6559,3.69207,1.02404,0.09583,4.71474,161.80351,161.23949,0.44921,0.97626,164.14623,0.26879,0.28126,4.70245,0.17354,7.78577,0.18451,10.72563,0.18883,3.69186,0.21074,19.57811,0.30039,13.40083,0.28048,170.58,6,3.7082,0.096,37.62915,28.55423,330.71,5,3.09017,56.18319,55.35917,77.88,2,1.23607,16.59509,13.03672,0.20672,13.41145,23.07166,24,55,99,19.75185,28.69062,100.5,64,2,4.5,39,30.5,14,25.5,97,8.32484,17.78916,44.4057,29.48029,11.80508,8.33554,0,79.47683,2.30243,22.46214,70.90749,8.83787,1.88868,11.5,33.37381,39.55414,2.69254,3.14636,0.87637,1.25971,1.59729,1.62,0.21888,0.26663,,1,1,0,1,0,161.23949,,,,,,,0,1,1,1,161.80351,579.16998,1.02,161.80351,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,-0.03717,0.06825,0.02431,-0.00211,0.05788,0.00388,0.00076,0.00181,0.16237,0.09328,0.13072,0.08039,0.00923,0.0053,0.0041,0.00252,5.68674,3.13466,-11.44662,9.29716,-22.89323,18.59432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,68381,ASW00001-CC-F3 P2BR,17,Asotin,8/15/2012,AsotinCHaMP2012,Reid Crew,2012,2,Asotin IMW,Annual,8/15/2012,806,1,,,,,,,,Yes,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1686,2.93617,8.6814,36,60,99,8.5,14.83333,128.2,70,5,0.5,34.5,16,38.5,77,80,,,,,,,,,,,63.28677,,,2.6,,,1.67752,3.17882,0,0.25571,1.67752,2.92311,0,0,0.000157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,68381,ASW00001-CC-F3 P2BR,17,Asotin,7/7/2013,Asotin Hitch 1 - Mark,Andy Crew,2013,3,Asotin IMW,Annual,7/7/2013,1966,1,,Yes,,,,,Yes,Yes,,Yes,Yes,,,Yes,,4.033,1.23147,1.19777,682.0071,784.91033,78.37548,229.48096,4.33037,0.97146,0.10947,5.02446,157.49388,156.21793,0.29147,1.02594,160.62805,0.21393,0.52377,4.98426,0.18869,12.0983,0.38154,18.64041,0.38273,4.30303,0.24945,24.70842,0.56799,15.26827,0.55286,26.74,2,1.26989,0.335,4.41434,3.92078,499.70001,12,7.61934,68.97727,73.26903,26.75,2,1.26989,4.92868,3.92225,0.19221,7.15,12.33935,8,55,119,5.87533,8.14634,123,92,5.6,0,22.6,16.7,29.4,60.8,74.5,8.09188,32.85688,47.27787,11.77335,4.6352,7.81946,0,87.54532,0,12.46815,49.10142,4.77796,1.17373,8.1,8.25428,12.06396,0.85192,1.28392,0,0,0.85192,1.28392,0,0,0.000187,1,1,4,1,0,156.21793,,,,,,,0,1,1,5,157.49388,553.19,1.2,157.49388,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,0.09985,0.08244,,0.01117,,0.00922,,,0.19385,0.10577,,,0.02168,0.01183,,,11.18478,,25.75507,,51.51013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,68381,ASW00001-CC-F3 P2BR,17,Asotin,8/20/2014,Charley Creek Sites,Asotin Crew,2014,4,Asotin IMW,Annual,8/20/2014,2020,1,,,,,,,Yes,Yes,,,Yes,,,,,3.931,1.14446,1.14213,425.68047,494.67665,67.03642,147.05464,4.05668,0.76408,0.08839,4.75915,104.93334,103.94225,0.29855,0.85114,104.73027,0.24737,0.29337,,,,,,,3.90675,0.22381,24.80074,0.45348,15.88136,0.3839,87.04,4,3.81194,0.2,19.70161,20.44726,321.74001,4,3.81194,47.27765,75.58252,0,0,0,0,0,0.13752,2.4878,4.96297,32,52,104,14.24315,30.92145,116,78,11.5,4.5,39,35.5,42,77.5,68,15.49929,29.45386,44.03652,11.01032,12.06737,12.38771,0,73.06509,2.47981,26.94554,78.36788,5.62261,1.06907,4.6,20.96569,27.63659,2.27983,2.71649,0.24931,0.24931,2.03051,2.46717,0,0,0.000205,1,1,0,1,0,103.94225,,,,,,,0,1,1,3,104.93334,408.78,1.14,104.93334,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,0.40007,0.26152,-0.01401,0.0071,0.09557,0.00464,-0.00034,0.00233,0.47207,0.28458,0.23254,0.13465,0.00838,0.00505,0.00566,0.00328,1.77569,2.43548,42.37375,-3.01157,84.74751,-6.02314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3048,68381,ASW00001-CC-F3 P2BR,17,Asotin,8/31/2015,Asotin Sites 2015,Asotin Crew,2015,5,Asotin IMW,Annual,8/31/2015,2020,1,,,,,,Yes,Yes,Yes,,,Yes,,,,,3.968,1.12786,1.1081,617.48884,751.52058,91.16924,212.93984,3.82988,1.01871,0.08585,4.65927,161.22934,161.2957,0.29965,0.84192,162.47067,0.23262,0.36134,4.63747,0.2145,9.52954,0.32048,13.62819,0.34297,3.82019,0.20949,20.21214,0.42265,13.72096,0.41405,127.61,7,4.34164,0.16571,27.14878,20.66596,426.03001,8,4.96188,61.14162,68.99396,19.63,1,0.62023,2.85018,3.179,0.19097,4.0875,5.71889,11,33,75,3.33333,15.25,104.3,62,7.5,7.5,12,5.5,32.5,51,88,3.24986,20.93568,49.93598,25.87846,2.53746,2.40837,0,95.05416,0,4.94995,33.77712,2.01576,0.38716,2.4,22.32844,35.35336,1.7097,3.54033,0.34884,0.3839,1.36085,3.15643,0,0,0.000144,1,1,0,1,0,161.2957,,,,,,,0,1,1,2,161.22934,573.27002,1.11,161.22934,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,0.13834,0.06852,0.15296,0.01732,0.09442,0.00858,0.00417,0.00258,0.24387,0.09137,0.17727,0.10226,0.03054,0.01144,0.00484,0.00279,12.52179,2.72876,28.36387,43.1422,56.72774,86.2844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,68384,ASW00001-CC-F4 P2BR,17,Asotin,6/25/2013,Asotin Hitch 1 - Elizabeth,Reid Crew,2013,3,Asotin IMW,Annual,6/25/2013,1966,1,,Yes,,,,,Yes,Yes,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20116,2.12804,4.11404,12,46,117,4.04444,6.98333,126,69,2.5,0,68,42.5,32,68.5,89,,,,,,,,,,,53.00747,,,1.7,,,0.29858,0.43979,0,0.02035,0.29858,0.41944,0,0,0.000179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166,68384,ASW00001-CC-F4 P2BR,17,Asotin,9/4/2014,Charley Creek Sites,Asotin Crew,2014,4,Asotin IMW,Annual,9/4/2014,2020,1,,,,,,,Yes,Yes,,,Yes,,,,,2.97,1.1767,1.17151,591.36511,747.62338,84.90172,192.7748,3.79069,0.77315,0.08075,4.80004,156.00446,155.75363,0.28074,0.66266,157.34001,0.23552,0.28394,4.64262,0.16444,10.02812,0.20509,14.95189,0.19133,3.78627,0.16454,19.38091,0.22747,12.94867,0.25503,112,4,2.56403,0.23,20.8008,18.93923,428.06001,7,4.48705,64.09078,72.38506,0,0,0,0,0,0.21812,0.14705,0.56607,27,62,119,10.83333,25.66666,116,64,0.5,0.5,27,20.5,15.5,30,92,6.84044,30.7288,48.56497,13.86577,11.37142,25.61058,0,62.58202,0.43597,37.4194,66.63884,0.7051,0.13509,0.8,16.66619,19.87122,0.95024,1.06049,0.27336,0.27336,0.67687,0.78713,0,0,0.000471,1,1,0,1,0,155.75363,,,,,,,0,1,1,0,156.00446,540.05994,1.17,156.00446,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,-0.07321,0.06334,,-0.0067,,0.00579,,,0.15854,0.08256,,,0.0145,0.00755,,,9.14706,,-23.08756,,-46.17513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3937,68384,ASW00001-CC-F4 P2BR,17,Asotin,7/24/2016,Asotin Sites,Asotin Crew,2016,6,Asotin IMW,Annual,7/24/2016,2020,1,,,,,,,Yes,Yes,,,Yes,,,,,2.983,1.18534,1.17019,583.48882,869.12808,88.46881,305.33621,3.7264,0.66028,0.08309,5.56526,156.58246,156.17017,0.36462,1.3103,158.48469,0.23067,0.28821,4.97657,0.16305,9.42681,0.19721,13.59479,0.2088,3.72838,0.16331,20.5595,0.32167,14.27089,0.30714,118.01,6,3.83185,0.17,24.72674,20.22489,278.42999,7,4.47049,41.64848,47.71814,145.24,6,3.83185,22.06094,24.89165,0.1812,0.98026,4.9115,12,46,110,15.33333,22.05555,125,80,0.5,0,31.5,21.5,22.5,37.5,95,8.68695,20.2159,65.40909,5.68804,10.17584,4.35386,0,85.21599,0.2543,14.78528,47.05386,0.47898,0.11982,0.7,13.41146,21.07515,0.97452,1.39611,0.37135,0.41444,0.35822,0.53367,0.24495,0.44799,,1,1,0,1,0,156.17017,,,,,,,0,1,1,0,156.58246,541.67999,1.17,156.58246,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,0.0613,0.09767,0.13654,0.00472,0.1018,0.00752,0.00227,0.00169,0.21804,0.13186,0.179,0.11419,0.01678,0.01015,0.00298,0.0019,7.69728,1.66318,14.05591,38.13915,28.11181,76.2783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,68385,ASW00001-CC-F4 P3BR,17,Asotin,7/5/2013,Asotin Hitch 1 - Mark,Andy Crew,2013,3,Asotin IMW,Annual,7/5/2013,1966,1,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17233,2.675,6.7386,16,57,105,38.44444,43.11111,119,60,4.6,0.1,28.3,10,23.1,53.4,88,,,,,,,,,,,58.63317,,,1.9,,,0.37314,2.80774,0.06913,0.12894,0.30401,2.6788,0,0,0.000359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167,68385,ASW00001-CC-F4 P3BR,17,Asotin,9/7/2014,Charley Creek Sites,Asotin Crew,2014,4,Asotin IMW,Annual,9/7/2014,2020,1,,,,,,,Yes,Yes,,,Yes,,,,,3.294,1.13819,1.24684,577.3122,743.64232,88.58453,175.93113,3.7647,0.84866,0.08586,4.85822,153.3487,153.06886,0.24331,0.80133,151.43227,0.23195,0.32886,4.86982,0.2269,12.57044,0.33824,20.01713,0.35419,3.51779,0.22328,22.87887,0.40412,14.62704,0.43092,181.89,7,4.56476,0.25143,33.61427,31.50635,366.11,7,4.56476,53.62659,63.41629,0,0,0,0,0,0.16021,0.07272,0.53935,32,65,119,5.14285,10.76579,120,68,7,3.5,21,20.5,32,46,86.5,6.27536,34.90958,45.49753,13.31751,9.33312,24.84032,0,65.30054,0.526,34.70158,66.46,0.88034,0.19017,1.1,9.78162,10.43373,1.30301,1.33756,0.24717,0.24717,1.05583,1.09039,0,0,0.000226,1,1,3,1,0,153.06886,,,,,,,0,1.09333,2,1,153.3487,548.00006,1.14,167.6608,,12.89,2.29813,3.16129,0.14227,20.95938,0.28785,13.05009,0.34475,1,1,6.42336,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,-0.04775,0.06752,,-0.00257,,0.00363,,,0.14559,0.0904,,,0.00783,0.00486,,,5.38088,,-16.39919,,-32.79837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050,68385,ASW00001-CC-F4 P3BR,17,Asotin,10/13/2015,Asotin Sites 2015,Asotin Crew,2015,5,Asotin IMW,Annual,10/13/2015,2020,1,,,,,,Yes,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16328,0.92567,2.80182,0.05,47,102,6.44444,15,127,78,1,0,22.5,17.5,13.5,24,94.5,,,,,,,,,,,45.76452,,,0.7,,,1.22898,2.4656,0.23848,0.43112,0.99049,2.03447,0,0,0.000164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydromodelinputs.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3938,68385,ASW00001-CC-F4 P3BR,17,Asotin,7/24/2016,Asotin Sites,Asotin Crew,2016,6,Asotin IMW,Annual,7/24/2016,2020,1,,,,,,,Yes,Yes,,,Yes,,,,,3.35,1.13485,1.13974,491.90873,674.04004,63.48977,282.1698,3.25091,1.59136,0.07996,4.46201,151.31411,151.06191,0.32317,0.95831,150.14354,0.21258,0.38556,4.37995,0.25032,12.83597,0.29887,21.6835,0.30779,3.23353,0.2783,27.53103,0.44523,16.15221,0.48848,76.15,6,3.96526,0.12,12.89429,15.48051,330.92,8,5.28702,41.91338,67.27264,61.77,3,1.98263,8.60025,12.55721,0.18658,2.71511,5.29532,15,54,110,9.18531,19.05556,92.8,34,2.5,5.5,59,54,32,43.5,93.5,6.59851,27.18773,49.56339,16.65034,3.70211,7.31304,0,84.93302,4.18159,15.20223,54.80997,2.90785,0.52577,2.6,5.94789,9.91315,1.78849,2.00086,0.04811,0.04811,1.67431,1.88668,0.06607,0.06607,,1,1,0,1,0,151.06191,,,,,,,0,1,1,1,151.31411,468.84,1.14,151.31411,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,-0.09214,0.07704,-0.05944,-0.00812,0.07067,0.00679,-0.00393,0.00467,0.19009,0.10004,0.16746,0.09606,0.01676,0.00882,0.01106,0.00635,8.8177,6.60754,-24.2372,-17.74775,-48.4744,-35.49549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,68386,ASW00001-CC-F5 P1BR,17,Asotin,8/15/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Asotin IMW,Annual,8/15/2011,416,1,,,,,,,Yes,Yes,,,Yes,,,Yes,,2.924,1.11366,1.1046,638.70324,821.37412,73.09196,233.8573,3.476,0.36168,0.07396,4.50015,183.74679,182.52152,0.289,0.85303,185.01813,0.19321,0.38882,4.43493,0.25671,10.48076,0.34429,15.79847,0.43564,3.46899,0.20274,22.24324,0.47233,14.70028,0.40348,71.01,3,1.63268,0.27,12.91264,11.11784,480.97001,8,4.35382,58.84064,75.30414,9.87,1,0.54423,1.31433,1.54532,0.18505,,,2,33,79,14.22222,28.66666,114.2,84,18,26.25,51,15.7,44.7,117,63,5.15788,21.51134,55.58173,17.74902,20.34717,31.27262,0,59.28387,,60.20538,3.64019,,,,31.56517,34.83054,4.10242,4.89404,0.63129,0.63129,3.37357,4.16519,0.09756,0.09756,,1,1,1,1,0,182.52152,,,,,,,0,1,1,0,183.74679,561.84998,1.1,183.74679,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,68386,ASW00001-CC-F5 P1BR,17,Asotin,8/20/2012,AsotinCHaMP2012,Reid Crew,2012,2,Asotin IMW,Annual,8/20/2012,806,1,,,,,,,Yes,Yes,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18742,2.63186,9.14386,36,60,87,17.5238,24.85714,154.3,70,9,5,31,39,48,55,85,,,,,,,,,,,73.53805,,,0,,,3.36174,4.42866,0.34272,0.71043,2.46013,2.89214,0.55889,0.82609,0.000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,68386,ASW00001-CC-F5 P1BR,17,Asotin,8/19/2013,Asotin JulyAugHitch,Asotin Crew,2013,3,Asotin IMW,Annual,8/19/2013,1966,1,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,Yes,2.804,1.11699,1.22319,757.42097,870.134,87.13939,200.21197,4.01602,0.60867,0.08843,4.62975,188.59974,187.94412,0.23247,0.72992,188.71547,0.215,0.34501,4.39107,0.19969,12.3108,0.31847,18.89173,0.32997,3.8497,0.20039,23.28489,0.41206,14.67179,0.37238,172.34,7,3.71156,0.24571,29.45859,22.75353,491.32999,7,3.71156,57.67502,64.86881,0,0,0,0,0,0.14717,0.44444,1.22781,26,51,82,14.51642,29.85494,194.2,66,11.5,11.5,30,12.6,44.1,88.3,73.2,4.37107,19.69638,61.78198,14.15055,7.23047,7.55646,0,85.21305,0,14.78694,72.37098,0,0,0,16.96714,24.39027,1.4454,2.32404,0.58444,0.84232,0.86096,1.48172,0,0,0.000209,1.09095,2,2,1,1,205.03847,3.4339,0.23092,31.24394,0.51962,16.63129,0.42685,13.38995,1.09754,2,2,188.59974,638.17993,1.11,206.99648,,,,2.33677,0.26215,31.28025,0.62477,17.34513,0.55206,1,1,29.31003,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,0.05205,0.06091,0.07424,0.00891,0.07207,0.01043,0.00724,0.00702,0.1713,0.08449,0.20458,0.09829,0.02934,0.01447,0.01994,0.00958,17.12733,9.74704,15.19232,18.14403,30.38464,36.28806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,68386,ASW00001-CC-F5 P1BR,17,Asotin,9/6/2014,Charley Creek Sites,Asotin Crew,2014,4,Asotin IMW,Annual,9/6/2014,2020,1,,,,,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14091,0.08823,0.46589,34,62,116,4.66666,11.66666,114,68,14.5,13.5,27,9,47,92,73,,,,,,,,,,,83.13951,,,0.3,,,3.27511,7.06857,0.06194,0.08286,3.21316,6.9592,0,0,0.000729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,68387,ASW00001-CC-F5 P2BR,17,Asotin,9/17/2012,AsotinCHaMP2012,Reid Crew,2012,2,Asotin IMW,Annual,9/17/2012,806,1,,,,,,,,Yes,,,Yes,,,Yes,,3.333,1.15326,1.13978,571.58938,695.28032,93.06293,232.6977,3.53671,0.73373,0.08926,4.28396,161.61595,162.29857,0.32291,0.84918,162.44918,0.24899,0.24612,4.3007,0.21062,10.01393,0.23319,15.11231,0.26907,3.52149,0.15339,19.076,0.34234,12.45291,0.31535,53.47,3,1.85625,0.23667,11.21504,9.35462,341.32,5,3.09375,56.61375,59.71419,135.4,3,1.85625,25.18465,23.68833,0.17772,4.15449,9.67846,30,57,94,4.77777,12.33333,138.2,68,8.5,9,35,22,36,68.5,80.5,15.68946,41.53671,27.00607,15.76774,11.52728,16.70438,0,71.76832,0,28.24509,75.51498,,1.34624,7.8,18.56252,29.70003,8.58454,16.55387,2.63217,2.97092,2.80512,9.92559,3.14725,3.65736,0.000044,,1,,1,,162.29857,,,,,,,,,1,,161.61595,530.18994,1.14,161.61595,,,,,,,,,,1,,,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,68389,ASW00001-CC-F6 P1BR,17,Asotin,8/23/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,Asotin IMW,Annual,8/23/2011,416,1,,,,,,,Yes,Yes,,,Yes,,,Yes,,2.923,1.2577,1.18534,596.8018,763.41443,83.61021,233.53684,3.40911,0.31102,0.08042,4.36929,175.06093,174.72264,0.31122,0.74518,184.60325,0.22597,0.31475,4.40834,0.15706,9.8886,0.30364,14.59842,0.32924,3.39558,0.16224,24.07673,0.51132,15.70238,0.45135,55.83,3,1.71369,0.24,11.35037,9.35486,412.45999,7,3.99861,61.42982,69.11172,73.93,3,1.71369,10.63451,12.3877,0.22046,,,2,36,95,7.92929,19,193.69,84,6.1,13.6,38.5,26.6,33.1,65.7,79.3,3.75727,27.04824,50.51591,18.33868,4.49378,10.62321,0.3445,83.54944,,18.26122,2.9779,,,,0.57122,2.28491,0.40012,0.50063,0,0,0.40012,0.44082,0,0.05981,,1,1,0,1,0,174.72264,,,,,,,0,1,1,0,175.06093,542.21997,1.19,175.06093,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
